location	1366	55.68207959	12.56325243
location	1367	55.68310746	12.56359571
location	1368	55.68138249	12.56378826
location	1369	55.68214443	12.55953017
location	1370	55.68484818	12.56346092
location	1371	55.68594651	12.56404534
location	1400	55.67038519	12.59681168
location	1401	55.67685447	12.59502578
location	1402	55.67247291	12.58559604
location	1403	55.67551778	12.59407312
location	1406	55.675415	12.59266256
location	1407	55.67360101	12.59549054
location	1408	55.67363428	12.5908827
location	1409	55.67350235	12.58777071
location	1410	55.67196283	12.59114309
location	1411	55.67032327	12.5834018
location	1412	55.67059202	12.58609487
location	1413	55.67061972	12.58664272
location	1414	55.67226424	12.58963364
location	1415	55.67442116	12.5950271
location	1416	55.67303619	12.59453284
location	1417	55.67272014	12.59231772
location	1418	55.67133117	12.59016855
location	1419	55.67053449	12.58895097
location	1420	55.67073872	12.59000159
location	1421	55.67028252	12.58811181
location	1422	55.67578336	12.60073759
location	1423	55.67073581	12.59282667
location	1424	55.66931315	12.59220558
location	1425	55.67184012	12.59425877
location	1426	55.67223173	12.59670167
location	1427	55.67501129	12.59740604
location	1428	55.67551144	12.59745699
location	1429	55.67527963	12.59825398
location	1430	55.67688022	12.59882845
location	1432	55.69362651	12.61875964
location	1433	55.72071617	12.6662797
location	1434	55.67822946	12.60090389
location	1435	55.6803494	12.60607236
location	1436	55.67613469	12.60345351
location	1437	55.6792312	12.60521843
location	1438	55.68264346	12.60221952
location	1439	55.68486143	12.60712512
location	1440	55.67308696	12.60137342
location	1441	55.67992992	12.6128732
location	1450	55.67728132	12.57305928
location	1451	55.6800785	12.56919359
location	1452	55.67954104	12.56829492
location	1453	55.67990502	12.57080331
location	1454	55.67806442	12.56955821
location	1455	55.67883409	12.57032224
location	1456	55.67731979	12.56925402
location	1457	55.67821919	12.57191269
location	1458	55.67697626	12.57201105
location	1459	55.67753312	12.57180355
location	1460	55.67662509	12.57083548
location	1461	55.67681948	12.57298975
location	1462	55.6762414	12.57177767
location	1463	55.67572208	12.57219443
location	1464	55.67644962	12.5726221
location	1465	55.67606578	12.57342745
location	1466	55.67686347	12.57412316
location	1467	55.67607304	12.57413846
location	1468	55.67552423	12.57336739
location	1470	55.67506238	12.57386014
location	1471	55.67431551	12.57499967
location	1472	55.67368537	12.57632308
location	1473	55.6723366	12.57832354
location	1550	55.67630637	12.56794358
location	1551	55.67922359	12.56484383
location	1552	55.67433051	12.57367758
location	1553	55.67455675	12.56908785
location	1554	55.67705334	12.56487951
location	1555	55.674964	12.57512169
location	1556	55.67354201	12.5735107
location	1557	55.67318078	12.57487379
location	1558	55.67189966	12.57714319
location	1559	55.67150035	12.57764517
location	1560	55.66270522	12.56196831
location	1561	55.66129036	12.56003957
location	1562	55.67042671	12.57484744
location	1563	55.67081742	12.57359465
location	1564	55.67242943	12.57621894
location	1567	55.67019634	12.57132645
location	1568	55.66908712	12.57277693
location	1569	55.67128988	12.57067539
location	1570	55.67358392	12.56449889
location	1571	55.67075323	12.57232129
location	1572	55.67148756	12.57323774
location	1573	55.67173669	12.57409664
location	1574	55.67158961	12.57217128
location	1575	55.67200881	12.57057649
location	1576	55.67113694	12.56944432
location	1577	55.66901215	12.56800445
location	1600	55.67988681	12.56258051
location	1601	55.67877817	12.55937917
location	1602	55.67873082	12.5612736
location	1603	55.67925094	12.56222843
location	1604	55.67743294	12.5613943
location	1605	55.67602364	12.56106245
location	1606	55.67806697	12.56232778
location	1607	55.67858553	12.56377805
location	1608	55.67611213	12.56531755
location	1609	55.67579789	12.56377996
location	1610	55.67456576	12.5577223
location	1611	55.67518232	12.56362751
location	1612	55.67560841	12.56267131
location	1613	55.67452629	12.56162653
location	1614	55.67414128	12.56065848
location	1615	55.67390932	12.55909001
location	1616	55.67309834	12.55710699
location	1617	55.67294594	12.55457903
location	1618	55.67382242	12.55126144
location	1619	55.67376086	12.55017806
location	1620	55.67264298	12.55913327
location	1621	55.67293333	12.54769433
location	1622	55.67245693	12.54658832
location	1623	55.67193979	12.54526736
location	1624	55.67212888	12.54598034
location	1631	55.6825235	12.55548923
location	1632	55.68343153	12.55545314
location	1633	55.68231545	12.5564173
location	1634	55.68187637	12.55549264
location	1635	55.68284156	12.55627711
location	1650	55.66872787	12.55197362
location	1651	55.67129215	12.56525239
location	1652	55.67242389	12.56197922
location	1653	55.67234568	12.5609699
location	1654	55.67158989	12.55933466
location	1655	55.67121581	12.55816022
location	1656	55.67137912	12.55631521
location	1657	55.67050611	12.55581577
location	1658	55.67049852	12.55413977
location	1659	55.67182348	12.55451216
location	1660	55.67089792	12.55264927
location	1661	55.67164674	12.55188166
location	1662	55.67152277	12.55084057
location	1663	55.67061559	12.54995271
location	1664	55.67191845	12.54919832
location	1665	55.67082135	12.54858405
location	1666	55.66979331	12.54734503
location	1667	55.66906572	12.54621289
location	1668	55.66882907	12.54794234
location	1669	55.66573477	12.54769264
location	1670	55.66709135	12.54504302
location	1671	55.66836707	12.54530588
location	1672	55.6685544	12.54639085
location	1673	55.66799575	12.5465375
location	1674	55.66560066	12.54309456
location	1675	55.66647464	12.54685256
location	1676	55.66619152	12.54842401
location	1677	55.66602386	12.54700046
location	1699	55.66810542	12.56294693
location	1700	55.66945948	12.56228226
location	1701	55.67179515	12.56331688
location	1702	55.67134085	12.5637674
location	1703	55.67056976	12.56292145
location	1704	55.67305739	12.5699623
location	1705	55.66529398	12.5587649
location	1706	55.67074811	12.55994889
location	1707	55.6718825	12.56062207
location	1708	55.6696213	12.55745219
location	1709	55.66829956	12.55436089
location	1710	55.67015852	12.56287023
location	1711	55.66770326	12.5594416
location	1712	55.66837077	12.55783183
location	1714	55.66603571	12.5584376
location	1715	55.66870393	12.56063662
location	1716	55.66884414	12.55886941
location	1717	55.66707261	12.55731893
location	1718	55.66711053	12.55560361
location	1719	55.66698025	12.55476615
location	1720	55.66359129	12.54064325
location	1721	55.66624074	12.55326244
location	1722	55.66657955	12.55418453
location	1723	55.66726948	12.5522664
location	1724	55.66809061	12.55200311
location	1725	55.66565101	12.55379172
location	1726	55.66564743	12.55256569
location	1727	55.66529918	12.55157104
location	1728	55.66481971	12.55064723
location	1729	55.66458741	12.54915072
location	1730	55.66439812	12.54822289
location	1731	55.66411741	12.54688486
location	1732	55.66393593	12.54573859
location	1733	55.66368886	12.54431734
location	1734	55.66523209	12.54568262
location	1735	55.66479718	12.54537668
location	1736	55.66524968	12.54364271
location	1737	55.66484287	12.54447071
location	1738	55.66449069	12.54375074
location	1739	55.664438	12.54299209
location	1749	55.66952603	12.53704743
location	1750	55.66769158	12.5398063
location	1751	55.67008603	12.54477144
location	1752	55.67003659	12.54294527
location	1753	55.66961867	12.54335814
location	1754	55.66925047	12.54411696
location	1755	55.66967755	12.54272296
location	1756	55.66900959	12.54203009
location	1757	55.66915035	12.54082339
location	1758	55.66758517	12.54297343
location	1759	55.66851692	12.5432819
location	1760	55.66571623	12.54546668
location	1761	55.66772397	12.54124611
location	1762	55.66555484	12.54086863
location	1763	55.6656842	12.54207733
location	1764	55.66497095	12.53940436
location	1765	55.66440364	12.53905783
location	1766	55.66414411	12.54067769
location	1770	55.66822916	12.5365578
location	1771	55.66852133	12.53917356
location	1772	55.6682938	12.53864545
location	1773	55.66818798	12.53801681
location	1774	55.66797162	12.53904722
location	1775	55.66788031	12.53683801
location	1777	55.66702322	12.53764622
location	1799	55.66585361	12.53344813
location	1800	55.67047098	12.53600765
location	1801	55.6690663	12.53414281
location	1802	55.67007767	12.53457921
location	1803	55.66997053	12.53340416
location	1804	55.67003692	12.53225891
location	1805	55.66804842	12.5311529
location	1806	55.6721564	12.53424914
location	1807	55.67115759	12.53331808
location	1808	55.67159046	12.53426314
location	1809	55.6716243	12.53554461
location	1810	55.67146453	12.53960125
location	1811	55.6725422	12.53677431
location	1812	55.67120846	12.53698945
location	1813	55.67238106	12.53865345
location	1814	55.67153382	12.54130724
location	1815	55.6727428	12.54237549
location	1816	55.67280184	12.54338951
location	1817	55.6720535	12.54298543
location	1818	55.67247144	12.54488147
location	1819	55.67398318	12.54936765
location	1820	55.67407429	12.53462279
location	1822	55.67268282	12.54608419
location	1823	55.67285485	12.54538991
location	1824	55.67414951	12.54712394
location	1825	55.67422815	12.5454441
location	1826	55.67479317	12.54450577
location	1827	55.67472699	12.54312856
location	1828	55.67482887	12.5419349
location	1829	55.67594343	12.54143187
location	1850	55.67774692	12.5362512
location	1851	55.67572373	12.53965438
location	1852	55.67648934	12.53849568
location	1853	55.67529526	12.53701022
location	1854	55.67515529	12.53452691
location	1855	55.67620071	12.53573489
location	1856	55.67661415	12.53738999
location	1857	55.67693751	12.53561489
location	1860	55.68109331	12.53719762
location	1861	55.67979174	12.53508153
location	1862	55.68004417	12.53618519
location	1863	55.67918107	12.53725843
location	1864	55.6783961	12.53709225
location	1865	55.67906052	12.53840772
location	1866	55.67777926	12.53802154
location	1867	55.67856694	12.53980769
location	1868	55.67769198	12.54048726
location	1870	55.68052551	12.54099176
location	1871	55.68208484	12.54271496
location	1872	55.68027144	12.54486513
location	1873	55.67981424	12.54531212
location	1874	55.6794665	12.546312
location	1875	55.67914852	12.54439633
location	1876	55.67796084	12.54513765
